date,open,high,low,close,volume,adjusted_close
2024-04-02,88.447998046875,90.09400177001953,87.62000274658203,89.4520034790039,433064000,89.40155029296875
2024-04-03,88.48400115966797,90.3740005493164,88.4000015258789,88.96399688720703,370067000,88.91382598876953
2024-04-04,90.40599822998047,90.63400268554688,85.87999725341797,85.90499877929688,434965000,85.85653686523438
2024-04-05,86.86599731445312,88.48100280761719,85.9260025024414,88.00800323486328,399678000,87.95836639404297
2024-04-08,88.69999694824219,88.83000183105469,86.73200225830078,87.13300323486328,283220000,87.08384704589844
2024-04-09,87.44200134277344,87.63500213623047,83.02200317382812,85.35399627685547,501700000,85.30584716796875
2024-04-10,83.9260025024414,87.4000015258789,83.70899963378906,87.03900146484375,431929000,86.98990631103516
2024-04-11,87.41999816894531,90.73899841308594,86.9260025024414,90.61599731445312,431637000,90.56488800048828
2024-04-12,89.6989974975586,90.17500305175781,87.52999877929688,88.18599700927734,426805000,88.13627624511719
2024-04-15,89.0979995727539,90.61299896240234,85.92900085449219,86.0009994506836,443077000,85.95248413085938
2024-04-16,86.43299865722656,88.11799621582031,86.06400299072266,87.41500091552734,370453000,87.36569213867188
2024-04-17,88.33999633789062,88.7750015258789,83.94999694824219,84.03500366210938,495400000,83.98760223388672
2024-04-18,84.97000122070312,86.19000244140625,82.4020004272461,84.6709976196289,447260000,84.62324523925781
2024-04-19,83.1500015258789,84.3239974975586,75.60600280761719,76.19999694824219,875198000,76.15702056884766
2024-04-22,78.10399627685547,80.072998046875,76.4000015258789,79.51799774169922,596341000,79.47315216064453
2024-04-23,80.76899719238281,82.76899719238281,80.26399993896484,82.4229965209961,438559000,82.37651062011719
2024-04-24,83.94999694824219,84.08200073242188,79.18299865722656,79.677001953125,512208000,79.6320571899414
2024-04-25,78.86799621582031,83.322998046875,78.2229995727539,82.63200378417969,424641000,82.58540344238281
2024-04-26,83.81800079345703,88.33100128173828,83.38700103759766,87.73500061035156,551011000,87.6855239868164
2024-04-29,87.59500122070312,87.99199676513672,85.26599884033203,87.75700378417969,388971000,87.70750427246094
2024-04-30,87.23999786376953,88.81900024414062,86.30000305175781,86.4020004272461,363709000,86.35327911376953
2024-05-01,85.0770034790039,86.0,81.25499725341797,83.04100036621094,559863000,82.99415588378906
2024-05-02,84.4489974975586,86.23699951171875,83.19999694824219,85.81700134277344,377898000,85.76859283447266
2024-05-03,87.78900146484375,89.28099822998047,87.04000091552734,88.78900146484375,398341000,88.7389144897461
2024-05-06,89.38999938964844,92.22000122070312,89.05500030517578,92.13999938964844,376203000,92.08802795410156
2024-05-07,91.0979995727539,91.78099822998047,89.01100158691406,90.55400085449219,437342000,90.50292205810547
2024-05-08,89.48300170898438,91.19400024414062,89.41999816894531,90.41200256347656,325721000,90.36100769042969
2024-05-09,90.52899932861328,91.0719985961914,88.23100280761719,88.74700164794922,378013000,88.69694519042969
2024-05-10,90.30500030517578,91.4010009765625,89.22699737548828,89.87799835205078,335325000,89.82730865478516
2024-05-13,90.47799682617188,90.99800109863281,88.52899932861328,90.39900207519531,289680000,90.34801483154297
2024-05-14,89.5989990234375,91.6510009765625,88.93399810791016,91.35600280761719,296507000,91.30448150634766
2024-05-15,92.47200012207031,94.86199951171875,91.5989990234375,94.62999725341797,417735000,94.57662200927734
2024-05-16,94.91000366210938,95.81900024414062,94.10299682617188,94.35900115966797,323952000,94.30577850341797
2024-05-17,94.36900329589844,94.73999786376953,91.80599975585938,92.47899627685547,359691000,92.42683410644531
2024-05-20,93.75,95.19999694824219,93.44000244140625,94.77999877929688,318764000,94.72655487060547
2024-05-21,93.5989990234375,95.4000015258789,93.18000030517578,95.38600158691406,328946000,95.33219909667969
2024-05-22,95.45899963378906,96.0199966430664,93.2490005493164,94.94999694824219,548648000,94.89643859863281
2024-05-23,102.02799987792969,106.31999969482422,101.5199966430664,103.79900360107422,835065000,103.74046325683594
2024-05-24,104.4489974975586,106.4749984741211,103.0,106.46900177001953,429494000,106.40895080566406
2024-05-28,110.24400329589844,114.93900299072266,109.88300323486328,113.9010009765625,652728000,113.83675384521484
2024-05-29,113.05000305175781,115.49199676513672,110.9010009765625,114.82499694824219,557442000,114.76023864746094
2024-05-30,114.6500015258789,115.81900024414062,109.66300201416016,110.5,484553000,110.43767547607422
2024-05-31,112.5199966430664,112.71700286865234,106.94000244140625,109.63300323486328,613263000,109.57115936279297
2024-06-03,113.62100219726562,115.0,112.00299835205078,115.0,438392000,114.93514251708984
2024-06-04,115.71600341796875,116.5999984741211,114.04499816894531,116.43699645996094,403324000,116.37132263183594
2024-06-05,118.37100219726562,122.4489974975586,117.46800231933594,122.44000244140625,528402000,122.3709487915039
2024-06-06,124.0479965209961,125.58699798583984,118.31999969482422,120.99800109863281,664696000,120.92975616455078
2024-06-07,119.7699966430664,121.69200134277344,118.02200317382812,120.88800048828125,412386000,120.81981658935547
2024-06-10,120.37000274658203,123.0999984741211,117.01000213623047,121.79000091552734,313434100,121.72130584716797
2024-06-11,121.7699966430664,122.87000274658203,118.73999786376953,120.91000366210938,222551200,120.85174560546875
2024-06-12,123.05999755859375,126.87999725341797,122.56999969482422,125.19999694824219,299595000,125.13966369628906
2024-06-13,129.38999938964844,129.8000030517578,127.16000366210938,129.61000061035156,260704500,129.5475311279297
2024-06-14,129.9600067138672,132.83999633789062,128.32000732421875,131.8800048828125,309320400,131.81643676757812
2024-06-17,132.99000549316406,133.72999572753906,129.5800018310547,130.97999572753906,288504400,130.91688537597656
2024-06-18,131.13999938964844,136.3300018310547,130.69000244140625,135.5800018310547,294335100,135.51466369628906
2024-06-20,139.8000030517578,140.75999450683594,129.52000427246094,130.77999877929688,517768400,130.7169647216797
2024-06-21,127.12000274658203,130.6300048828125,124.30000305175781,126.56999969482422,649445800,126.50899505615234
2024-06-24,123.23999786376953,124.45999908447266,118.04000091552734,118.11000061035156,476060900,118.05306243896484
2024-06-25,121.19999694824219,126.5,119.31999969482422,126.08999633789062,414192600,126.02923583984375
2024-06-26,126.12999725341797,128.1199951171875,122.5999984741211,126.4000015258789,362975900,126.33908081054688
2024-06-27,124.0999984741211,126.41000366210938,122.91999816894531,123.98999786376953,252571700,123.93024444580078
2024-06-28,124.58000183105469,127.70999908447266,122.75,123.54000091552734,315516700,123.48046112060547
2024-07-01,123.47000122070312,124.83999633789062,118.83000183105469,124.30000305175781,284885500,124.24010467529297
2024-07-02,121.12999725341797,123.41000366210938,121.02999877929688,122.66999816894531,218374000,122.61087799072266
2024-07-03,121.66000366210938,128.27999877929688,121.36000061035156,128.27999877929688,215749000,128.21817016601562
2024-07-05,127.37999725341797,128.85000610351562,125.68000030517578,125.83000183105469,214176700,125.76936340332031
2024-07-08,127.48999786376953,130.77000427246094,127.04000091552734,128.1999969482422,237677300,128.13818359375
2024-07-09,130.35000610351562,133.82000732421875,128.64999389648438,131.3800048828125,285366600,131.3166961669922
2024-07-10,134.02999877929688,135.10000610351562,132.4199981689453,134.91000366210938,248978600,134.84500122070312
2024-07-11,135.75,136.14999389648438,127.05000305175781,127.4000015258789,374782700,127.33860778808594
2024-07-12,128.25999450683594,131.9199981689453,127.22000122070312,129.24000549316406,252680500,129.177734375
2024-07-15,130.55999755859375,131.38999938964844,127.18000030517578,128.44000244140625,208326200,128.3781280517578
2024-07-16,128.44000244140625,129.0399932861328,124.58000183105469,126.36000061035156,214769500,126.29911041259766
2024-07-17,121.3499984741211,121.8499984741211,116.72000122070312,117.98999786376953,390086200,117.93312072753906
2024-07-18,121.8499984741211,122.4000015258789,116.55999755859375,121.08999633789062,320979500,121.03163146972656
2024-07-19,120.3499984741211,121.5999984741211,117.37000274658203,117.93000030517578,217223800,117.8731689453125
2024-07-22,120.3499984741211,124.06999969482422,119.86000061035156,123.54000091552734,258068900,123.48046112060547
2024-07-23,122.77999877929688,124.69000244140625,122.0999984741211,122.58999633789062,173911000,122.53092193603516
2024-07-24,119.16999816894531,119.94999694824219,113.44000244140625,114.25,327776900,114.19493865966797
2024-07-25,113.04000091552734,116.62999725341797,106.30000305175781,112.27999877929688,460067000,112.22589111328125
2024-07-26,116.19000244140625,116.19999694824219,111.58000183105469,113.05999755859375,293399100,113.00550842285156
2024-07-29,113.69000244140625,116.27999877929688,111.30000305175781,111.58999633789062,248152100,111.53622436523438
2024-07-30,111.5199966430664,111.98999786376953,102.54000091552734,103.7300033569336,486833300,103.68000793457031
2024-07-31,112.9000015258789,118.33999633789062,110.87999725341797,117.0199966430664,473174200,116.96359252929688
2024-08-01,117.52999877929688,120.16000366210938,106.80999755859375,109.20999908447266,523462300,109.1573715209961
2024-08-02,103.76000213623047,108.72000122070312,101.37000274658203,107.2699966430664,482027500,107.21830749511719
2024-08-05,92.05999755859375,103.41000366210938,90.69000244140625,100.44999694824219,552842400,100.4015884399414
2024-08-06,103.83999633789062,107.70999908447266,100.55000305175781,104.25,409012100,104.19975280761719
2024-08-07,107.80999755859375,108.80000305175781,98.69000244140625,98.91000366210938,411440400,98.86234283447266
2024-08-08,102.0,105.5,97.5199966430664,104.97000122070312,391910000,104.91941833496094
2024-08-09,105.63999938964844,106.5999984741211,103.43000030517578,104.75,290844200,104.69951629638672
2024-08-12,106.31999969482422,111.06999969482422,106.26000213623047,109.0199966430664,325559900,108.96746063232422
2024-08-13,112.44000244140625,116.2300033569336,111.58000183105469,116.13999938964844,312646700,116.08402252197266
2024-08-14,118.52999877929688,118.5999984741211,114.06999969482422,118.08000183105469,339246400,118.02310943603516
2024-08-15,118.76000213623047,123.23999786376953,117.47000122070312,122.86000061035156,318086700,122.80078887939453
2024-08-16,121.94000244140625,125.0,121.18000030517578,124.58000183105469,302589900,124.51996612548828
2024-08-19,124.27999877929688,130.0,123.41999816894531,130.0,318333600,129.93734741210938
2024-08-20,128.39999389648438,129.8800048828125,125.88999938964844,127.25,300087400,127.18868255615234
2024-08-21,127.31999969482422,129.35000610351562,126.66000366210938,128.5,257883600,128.4380645751953
2024-08-22,130.02000427246094,130.75,123.0999984741211,123.73999786376953,376189100,123.68035125732422
2024-08-23,125.86000061035156,129.60000610351562,125.22000122070312,129.3699951171875,323230300,129.30763244628906
2024-08-26,129.57000732421875,131.25999450683594,124.37000274658203,126.45999908447266,331964700,126.39905548095703
2024-08-27,125.05000305175781,129.1999969482422,123.87999725341797,128.3000030517578,303134600,128.23817443847656
2024-08-28,128.1199951171875,128.3300018310547,122.63999938964844,125.61000061035156,448101100,125.54946899414062
2024-08-29,121.36000061035156,124.43000030517578,116.70999908447266,117.58999633789062,453023300,117.5333251953125
2024-08-30,119.52999877929688,121.75,117.22000122070312,119.37000274658203,333751600,119.31246948242188
2024-09-03,116.01000213623047,116.20999908447266,107.29000091552734,108.0,477155100,107.94794464111328
2024-09-04,105.41000366210938,113.2699966430664,104.12000274658203,106.20999908447266,372470300,106.1588134765625
2024-09-05,104.98999786376953,109.6500015258789,104.76000213623047,107.20999908447266,306850700,107.15833282470703
2024-09-06,108.04000091552734,108.1500015258789,100.94999694824219,102.83000183105469,413638100,102.78044128417969
2024-09-09,104.87999725341797,106.55000305175781,103.69000244140625,106.47000122070312,273912000,106.41868591308594
2024-09-10,107.80999755859375,109.4000015258789,104.94999694824219,108.0999984741211,268283700,108.04788970947266
2024-09-11,109.38999938964844,117.19000244140625,107.41999816894531,116.91000366210938,441422400,116.8536605834961
2024-09-12,116.83999633789062,120.79000091552734,115.37999725341797,119.13999938964844,366052700,119.0927734375
2024-09-13,119.08000183105469,119.95999908447266,117.5999984741211,119.0999984741211,238358300,119.05277252197266
2024-09-16,116.79000091552734,118.18000030517578,114.36000061035156,116.77999877929688,248772300,116.73369598388672
2024-09-17,118.16999816894531,118.80000305175781,114.83000183105469,115.58999633789062,231925900,115.54417419433594
2024-09-18,115.88999938964844,117.69999694824219,113.22000122070312,113.37000274658203,310318900,113.3250503540039
2024-09-19,117.3499984741211,119.66000366210938,117.25,117.87000274658203,293506400,117.8232650756836
2024-09-20,117.05999755859375,118.62000274658203,115.38999938964844,116.0,382462400,115.95401000976562
2024-09-23,116.55000305175781,116.98999786376953,114.86000061035156,116.26000213623047,206228500,116.21391296386719
2024-09-24,116.5199966430664,121.80000305175781,115.37999725341797,120.87000274658203,354966800,120.82208251953125
2024-09-25,122.0199966430664,124.94000244140625,121.61000061035156,123.51000213623047,284692900,123.4610366821289
2024-09-26,126.80000305175781,127.66999816894531,121.80000305175781,124.04000091552734,302582900,123.99082946777344
2024-09-27,123.97000122070312,124.02999877929688,119.26000213623047,121.4000015258789,271009200,121.35187530517578
2024-09-30,118.30999755859375,121.5,118.1500015258789,121.44000244140625,226553700,121.39186096191406
2024-10-01,121.7699966430664,122.44000244140625,115.79000091552734,117.0,302094500,116.95362091064453
2024-10-02,116.44000244140625,119.37999725341797,115.13999938964844,118.8499984741211,221845900,118.8028793334961
2024-10-03,120.91999816894531,124.36000061035156,120.33999633789062,122.8499984741211,277118000,122.80130004882812
2024-10-04,124.94000244140625,125.04000091552734,121.83000183105469,124.91999816894531,243678100,124.87047576904297
2024-10-07,124.98999786376953,130.63999938964844,124.94999694824219,127.72000122070312,346250200,127.66936492919922
2024-10-08,130.25999450683594,133.47999572753906,129.4199981689453,132.88999938964844,285722500,132.83731079101562
2024-10-09,134.11000061035156,134.52000427246094,131.3800048828125,132.64999389648438,246191600,132.597412109375
2024-10-10,131.91000366210938,135.0,131.0,134.80999755859375,242311300,134.75656127929688
2024-10-11,134.00999450683594,135.77999877929688,133.66000366210938,134.8000030517578,170209500,134.74656677246094
2024-10-14,136.47000122070312,139.60000610351562,136.3000030517578,138.07000732421875,232347700,138.01527404785156
2024-10-15,137.8699951171875,138.57000732421875,128.74000549316406,131.60000610351562,377831000,131.54783630371094
2024-10-16,133.97999572753906,136.6199951171875,131.5800018310547,135.72000122070312,264879700,135.66619873046875
2024-10-17,139.33999633789062,140.88999938964844,136.8699951171875,136.92999267578125,306435900,136.87571716308594
2024-10-18,138.6699981689453,138.89999389648438,137.27999877929688,138.0,176090200,137.94529724121094
2024-10-21,138.1300048828125,143.7100067138672,138.0,143.7100067138672,264554500,143.6530303955078
2024-10-22,142.91000366210938,144.4199981689453,141.77999877929688,143.58999633789062,226311600,143.53309631347656
2024-10-23,142.02999877929688,142.42999267578125,137.4600067138672,139.55999755859375,285930000,139.50466918945312
2024-10-24,140.82000732421875,141.35000610351562,138.4600067138672,140.41000366210938,172354900,140.35433959960938
2024-10-25,140.92999267578125,144.1300048828125,140.8000030517578,141.5399932861328,205122100,141.48388671875
2024-10-28,143.0,143.13999938964844,140.0500030517578,140.52000427246094,173586700,140.46429443359375
2024-10-29,140.2899932861328,142.25999450683594,138.89999389648438,141.25,157593600,141.19400024414062
2024-10-30,139.5399932861328,140.3300018310547,136.80999755859375,139.33999633789062,179418100,139.28475952148438
2024-10-31,137.60000610351562,137.61000061035156,132.11000061035156,132.75999450683594,270039600,132.70738220214844
2024-11-01,134.6999969482422,137.30999755859375,134.57000732421875,135.39999389648438,207127800,135.34632873535156
2024-11-04,137.2100067138672,138.9600067138672,135.57000732421875,136.0500030517578,187528200,135.99607849121094
2024-11-05,137.4499969482422,140.3699951171875,137.3300018310547,139.91000366210938,160537400,139.8545379638672
2024-11-06,142.9600067138672,146.49000549316406,141.9600067138672,145.61000061035156,242043900,145.55226135253906
2024-11-07,146.38999938964844,148.92999267578125,146.1699981689453,148.8800048828125,207323300,148.8209991455078
2024-11-08,148.77000427246094,149.77000427246094,146.25999450683594,147.6300048828125,175665800,147.57147216796875
2024-11-11,148.67999267578125,148.85000610351562,143.57000732421875,145.25999450683594,182325600,145.20240783691406
2024-11-12,146.77999877929688,149.64999389648438,146.00999450683594,148.2899932861328,198634700,148.23118591308594
2024-11-13,149.07000732421875,149.3300018310547,145.89999389648438,146.27000427246094,191903300,146.2119903564453
2024-11-14,147.63999938964844,149.0,145.5500030517578,146.75999450683594,194463300,146.70181274414062
2024-11-15,144.8699951171875,145.24000549316406,140.0800018310547,141.97999572753906,250132900,141.92372131347656
2024-11-18,139.5,141.5500030517578,137.14999389648438,140.14999389648438,221205300,140.09442138671875
2024-11-19,141.32000732421875,147.1300048828125,140.99000549316406,147.00999450683594,227834900,146.95172119140625
2024-11-20,147.41000366210938,147.55999755859375,142.72999572753906,145.88999938964844,309871700,145.83216857910156
2024-11-21,149.35000610351562,152.88999938964844,140.6999969482422,146.6699981689453,400946600,146.6118621826172
2024-11-22,145.92999267578125,147.16000366210938,141.10000610351562,141.9499969482422,236406200,141.8937225341797
2024-11-25,141.99000549316406,142.0500030517578,135.82000732421875,136.02000427246094,344941900,135.96609497070312
2024-11-26,137.6999969482422,139.3000030517578,135.6699981689453,136.9199981689453,190287700,136.86572265625
2024-11-27,135.00999450683594,137.22000122070312,131.8000030517578,135.33999633789062,226370900,135.2863311767578
2024-11-29,136.77999877929688,139.35000610351562,136.0500030517578,138.25,141863200,138.19520568847656
2024-12-02,138.8300018310547,140.4499969482422,137.82000732421875,138.6300048828125,171682800,138.5750274658203
2024-12-03,138.25999450683594,140.5399932861328,137.9499969482422,140.25999450683594,164414000,140.20440673828125
2024-12-04,142.0,145.7899932861328,140.2899932861328,145.13999938964844,231224300,145.0824737548828
2024-12-05,145.11000061035156,146.5399932861328,143.9499969482422,145.05999755859375,172621200,145.0124969482422
2024-12-06,144.60000610351562,145.6999969482422,141.30999755859375,142.44000244140625,188505600,142.39334106445312
2024-12-09,138.97000122070312,139.9499969482422,137.1300048828125,138.80999755859375,189308600,138.7645263671875
2024-12-10,139.00999450683594,141.82000732421875,133.7899932861328,135.07000732421875,210020900,135.0257568359375
2024-12-11,137.36000061035156,140.1699981689453,135.2100067138672,139.30999755859375,184905200,139.2643585205078
2024-12-12,137.0800018310547,138.44000244140625,135.8000030517578,137.33999633789062,159211400,137.29501342773438
2024-12-13,138.94000244140625,139.60000610351562,132.5399932861328,134.25,231514900,134.20602416992188
2024-12-16,134.17999267578125,134.39999389648438,130.4199981689453,132.0,237951100,131.95675659179688
2024-12-17,129.08999633789062,131.58999633789062,126.86000061035156,130.38999938964844,259410300,130.3472900390625
2024-12-18,133.86000061035156,136.6999969482422,128.27999877929688,128.91000366210938,277444500,128.86778259277344
2024-12-19,131.75999450683594,134.02999877929688,129.5500030517578,130.67999267578125,209719200,130.63717651367188
2024-12-20,129.80999755859375,135.27999877929688,128.22000122070312,134.6999969482422,306528600,134.65586853027344
2024-12-23,136.27999877929688,139.7899932861328,135.1199951171875,139.6699981689453,176053500,139.62425231933594
2024-12-24,140.0,141.89999389648438,138.64999389648438,140.22000122070312,105157000,140.17408752441406
2024-12-26,139.6999969482422,140.85000610351562,137.72999572753906,139.92999267578125,116205600,139.88417053222656
2024-12-27,138.5500030517578,139.02000427246094,134.7100067138672,137.00999450683594,170582600,136.96511840820312
2024-12-30,134.8300018310547,140.27000427246094,134.02000427246094,137.49000549316406,167734700,137.4449462890625
2024-12-31,138.02999877929688,138.07000732421875,133.8300018310547,134.2899932861328,155659200,134.2460174560547
2025-01-02,136.0,138.8800048828125,134.6300048828125,138.30999755859375,198247200,138.2646942138672
2025-01-03,140.00999450683594,144.89999389648438,139.72999572753906,144.47000122070312,229322500,144.4226837158203
2025-01-06,148.58999633789062,152.16000366210938,147.82000732421875,149.42999267578125,265377400,149.38104248046875
2025-01-07,153.02999877929688,153.1300048828125,140.00999450683594,140.13999938964844,351782200,140.09408569335938
2025-01-08,142.5800018310547,143.9499969482422,137.55999755859375,140.11000061035156,227349900,140.06410217285156
2025-01-10,137.4499969482422,139.9199981689453,134.22000122070312,135.91000366210938,207602500,135.86549377441406
2025-01-13,129.99000549316406,133.49000549316406,129.50999450683594,133.22999572753906,204808900,133.18637084960938
2025-01-14,136.0500030517578,136.3800048828125,130.0500030517578,131.75999450683594,195590500,131.71682739257812
2025-01-15,133.64999389648438,136.4499969482422,131.2899932861328,136.24000549316406,185217300,136.1953887939453
2025-01-16,138.63999938964844,138.75,133.49000549316406,133.57000732421875,209235600,133.52626037597656
2025-01-17,136.69000244140625,138.5,135.4600067138672,137.7100067138672,201188800,137.66490173339844
2025-01-21,139.16000366210938,141.8300018310547,137.08999633789062,140.8300018310547,197749000,140.78387451171875
2025-01-22,144.66000366210938,147.7899932861328,143.6699981689453,147.07000732421875,237651400,147.0218505859375
2025-01-23,145.0500030517578,147.22999572753906,143.72000122070312,147.22000122070312,155915500,147.17178344726562
2025-01-24,148.3699951171875,148.97000122070312,141.8800048828125,142.6199951171875,234657600,142.57327270507812
2025-01-27,124.80000305175781,128.39999389648438,116.69999694824219,118.41999816894531,818830900,118.3812026977539
2025-01-28,121.80999755859375,129.0,116.25,128.99000549316406,579666400,128.94775390625
2025-01-29,126.5,126.88999938964844,120.05000305175781,123.69999694824219,467120600,123.65948486328125
2025-01-30,123.0999984741211,125.0,118.0999984741211,124.6500015258789,392925500,124.60917663574219
2025-01-31,123.77999877929688,127.8499984741211,119.19000244140625,120.06999969482422,388161100,120.03067016601562
2025-02-03,114.75,118.56999969482422,113.01000213623047,116.66000366210938,371235700,116.62179565429688
2025-02-04,116.95999908447266,121.19999694824219,116.69999694824219,118.6500015258789,256550000,118.61112976074219
2025-02-05,121.76000213623047,125.0,120.76000213623047,124.83000183105469,262230800,124.78911590576172
2025-02-06,127.41999816894531,128.77000427246094,125.20999908447266,128.67999267578125,251483600,128.63784790039062
2025-02-07,129.22000122070312,130.3699951171875,125.0,129.83999633789062,228186300,129.79745483398438
2025-02-10,130.08999633789062,135.0,129.9600067138672,133.57000732421875,216989100,133.52626037597656
